pmid,pmcid,doi,title,year,xml_path,source_url
nan,PMC4110898,nan,Fifteen days of microgravity causes growth in calvaria of mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4110898.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4110898/
nan,PMC3947616,nan,Altered disc compression in children with idiopathic low back pain: an upright magnetic resonance imaging backpack study,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3947616.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3947616/
nan,PMC5477841,nan,Spaceflight-induced bone loss alters failure mode and reduces bending strength in murine spinal segments.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5477841.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5477841/
nan,PMC9139491,nan,Spaceflight-associated vascular remodeling and gene expression in mouse calvaria.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9139491.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9139491/
nan,PMC5515531,nan,"Exposure of Mycobacterium marinum to low-shear modeled microgravity: Effect on growth, the transcriptome and survival under stress.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5515531.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515531/
nan,PMC3258067,nan,Effects of mechanostimulation on gravitropism and signal persistence in flax roots.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3258067.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258067/
nan,PMC10025027,nan,Oxygen dependency of germinating Brassica seeds.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10025027.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10025027/
nan,PMC7733933,nan,"Desiccation mitigates heat stress in the resurrection fern, Pleopeltis polypodioides",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7733933.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733933/
nan,PMC9105288,nan,Transcription profile of auxin related genes during positively gravitropic hypocotyl curvature of Brassica rapa.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9105288.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9105288/
nan,PMC9617909,nan,High-gradient magnetic fields and starch metabolism: Results from a space experiment.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9617909.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9617909/
nan,PMC9695138,nan,Lipid rafts and plant gravisensitivity.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9695138.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9695138/
nan,PMC3503204,nan,Expression and characterization of the bacterial mechanosensitive channel MscS in Xenopus laevis oocytes,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3503204.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3503204/
nan,PMC5896955,nan,United in Diversity: Mechanosensitive Ion Channels in Plants,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5896955.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5896955/
nan,PMC4469364,nan,Expressing and Characterizing Mechanosensitive Channels in Xenopus Oocytes,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4469364.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4469364/
nan,PMC4411250,nan,The ongoing search for the molecular basis of plant osmosensing,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4411250.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4411250/
nan,PMC5047659,nan,Plastid osmotic stress influences cell differentiation at the plant shoot apex.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5047659.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5047659/
nan,PMC5454470,nan,Spaceflight-induced synaptic modifications within hair cells of the mammalian utricle.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5454470.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5454470/
nan,PMC5515506,nan,Effects of angular frequency during clinorotation on mesenchymal stem cell morphology and migration,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5515506.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515506/
nan,PMC3044105,nan,"The role of FGF-2 and BMP-2 in regulation of gene induction, cell proliferation and mineralization.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3044105.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3044105/
nan,PMC3002170,nan,"Nutritional supplements, COX-2 and IGF-1 expression in men on active surveillance for prostate cancer.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3002170.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3002170/
nan,PMC6188462,nan,To Infinity and Beyond! Human spaceflight and life science.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6188462.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6188462/
nan,PMC11470607,nan,Hyperoxia inhibits T cell activation in mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11470607.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11470607/
nan,PMC3603133,nan,"Effects of gravitational mechanical unloading in endothelial cells: association between caveolins, inflammation and adhesion molecules",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3603133.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3603133/
nan,PMC6462350,nan,n-3 Polyunsaturated fatty acids supplementation in peripheral artery disease: the OMEGA-PAD trial,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6462350.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6462350/
nan,PMC4012541,nan,Molecular mechanisms underlying the enhanced functions of three-dimensional hepatocyte aggregates,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4012541.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4012541/
nan,PMC4653058,nan,Spaceflight alters expression of microRNA during T-cell activation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4653058.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4653058/
nan,PMC6137544,nan,Spaceflight impairs antigen-specific tolerance induction in vivo and increases inflammatory cytokines.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6137544.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6137544/
nan,PMC2913424,nan,"From cellular mechanotransduction to biologically inspired engineering: 2009 Pritzker Award Lecture, BMES Annual Meeting October 10, 2009.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC2913424.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2913424/
nan,PMC7190111,nan,Crewmember microbiome may influence microbial composition of ISS habitable surfaces,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7190111.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7190111/
nan,PMC7382458,nan,Sierra Nevada sweep: Metagenomic measurements of bioaerosols vertically distributed across the troposphere.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7382458.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7382458/
nan,PMC8444978,nan,Draft Genome Sequences of Fungi Isolated from the International Space Station during the Microbial Tracking-2 Experiment,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8444978.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8444978/
nan,PMC9241228,nan,"Microbial tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9241228.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/
nan,PMC8953707,nan,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8953707.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/
nan,PMC11166646,nan,Release of CD36-associated cell-free mitochondrial DNA and RNA as a hallmark of space environment response,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166646.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166646/
nan,PMC3747666,nan,Increasing the number of unloading/reambulation cycles does not adversely impac body composition and lumbar bone mineral density but reduces tissue sensitivity,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3747666.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3747666/
nan,PMC4337661,nan,Bone shaft bending strength index is unaffected by exercise and unloading in mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4337661.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4337661/
nan,PMC4631774,nan,Focal enhancement of the skeleton to exercise correlates to mesenchymal stem cell responsivity rather than peak external forces.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4631774.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4631774/
nan,PMC5052530,nan,"Cytoskeletal configuration modulates mechanically induced changes in mesenchymal stem cell osteogenesis, morphology, and stiffness.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5052530.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5052530/
nan,PMC5114340,nan,Genetic and tissue level muscle-bone interactions during unloading and reambulation.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5114340.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5114340/
nan,PMC5488280,nan,Osteocyte apoptosis caused by hindlimb unloading is required to trigger osteocyte RANKL production and subsequent resorption of cortical and trabecular bone in mice femurs.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5488280.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5488280/
nan,PMC9293686,nan,Differential Single Cell Responses of Embryonic Stem Cells Versus Embryoid Bodies to Gravity Mechanostimulation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9293686.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9293686/
nan,PMC6091969,nan,Macrophages inhibit Aspergillus fumigatus germination and neutrophil-mediated fungal killing.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6091969.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6091969/
nan,PMC7029147,nan,Contributions of spore secondary metabolites to UV-C protection and virulence vary in different Aspergillus fumigatus strains,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7029147.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7029147/
nan,PMC3092937,nan,Regulation of hemocytes in Drosophila requires dappled cytochrome b5.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3092937.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3092937/
nan,PMC5748516,nan,A novel phototropic response to red light is revealed in microgravity.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5748516.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/
nan,PMC9287483,nan,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9287483.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/
nan,PMC5748516,nan,Phototropism of Arabidopsis thaliana in microgravity and fractional gravity on the International Space Station.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5748516.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/
nan,PMC4211383,nan,Light and gravity signals synergize in modulating plant development,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4211383.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4211383/
nan,PMC5748516,nan,A novel blue-light phototropic response is revealed in roots of Arabidopsis thaliana in microgravity.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5748516.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/
nan,PMC5821596,nan,Comparative transcriptomics indicate changes in cell wall organization and stress response in seedlings during spaceflight,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5821596/
nan,PMC6889863,nan,RNAseq analysis of the response of Arabidopsis thaliana to fractional gravity under blue-light stimulation during spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6889863.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6889863/
nan,PMC6908503,nan,Comparison of Microgravity Analogs to Spaceflight in Studies of Plant Growth and Development,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6908503.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6908503/
nan,PMC7607443,nan,The importance of Earth reference controls in spaceflight-omics research: Characterization of nucleolin mutants from the Seedling Growth experiments,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7607443.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7607443/
nan,PMC10764921,nan,Conducting plant experiments in space and on the Moon,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10764921.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10764921/
nan,PMC9605285,nan,Red light enhances plant adaptation to spaceflight and Mars g-levels.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9605285.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9605285/
nan,PMC3962621,nan,EUK-134 ameliorates nNOSµ translocation and skeletal muscle fiber atrophy during short-term mechanical unloading.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3962621.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3962621/
nan,PMC4462657,nan,MnSOD Overexpression Reduces Fibrosis and Pro-Apoptotic Signaling in the Aging Mouse Heart,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4462657.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4462657/
nan,PMC5026643,nan,Lifelong wheel running exercise and mild caloric restriction attenuate nuclear EndoG in the aging plantaris muscle.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5026643.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5026643/
nan,PMC5026642,nan,Age-related alterations in the sarcolemmal environment are attenuated by lifelong caloric restriction and voluntary exercise.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5026642.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5026642/
nan,PMC10342025,nan,"The impact of SRT2104 on skeletal muscle mitochondrial function, redox biology, and loss of muscle mass in hindlimb unloaded rats.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10342025.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10342025/
nan,PMC11167039,nan,Bioreactor development for skeletal muscle hypertrophy and atrophy by manipulating uniaxial cyclic strain: Proof of concept.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11167039.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167039/
nan,PMC10020673,nan,Genomic and phenotypic characterization of Burkholderia isolates from the potable water system of the International Space Station,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10020673.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10020673/
nan,PMC9144607,nan,CAMDLES: CFD-DEM Simulation of Microbial Communities in Spaceflight and Artificial Microgravity,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9144607.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9144607/
nan,PMC7314936,nan,Hardware validation of the Advanced Plant Habitat on ISS: Canopy photosynthesis in reduced gravity.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7314936.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314936/
nan,PMC4340379,nan,Trimeric structure of (+)-pinoresinol-forming dirigent protein at 1.95 A resolution with three isolated active sites.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4340379.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4340379/
nan,PMC5933128,nan,Reduced Arogenate Dehydratase Expression: Ramifications for Photosynthesis and Metabolism,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5933128.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5933128/
nan,PMC8185232,nan,New insights into lignification via network and multi-omics analyses of arogenate dehydratase knock-out mutants in Arabidopsis thaliana,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8185232.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8185232/
nan,PMC3936501,nan,Functional consequences of radiation-induced oxidative stress in cultured neural stem cells and the brain exposed to charged particle irradiation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3936501.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3936501/
nan,PMC11998595,nan,Exploration of space to achieve scientific breakthroughs,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11998595.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11998595/
nan,PMC7996555,nan,Network Analysis of Gene Transcriptions of Arabidopsis thaliana in Spaceflight Microgravity.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7996555.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7996555/
nan,PMC8234954,nan,Detection of Genes in Arabidopsis thaliana L. Responding to DNA Damage from Radiation and Other Stressors in Spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8234954.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8234954/
nan,PMC4152162,nan,"The Effect of spaceflight on mouse olfactory bulb volume, neurogenesis, and cell death indicates the protective effect of novel environment.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4152162.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152162/
nan,PMC5498037,nan,"Effects of low-dose rate γ-irradiation combined with simulated microgravity on markers of oxidative stress, DNA methylation potential, and remodeling in the mouse heart",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5498037.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5498037/
nan,PMC6547757,nan,Characterization of mouse ocular response to a 35-day spaceflight mission: Evidence of blood-retinal barrier disruption and ocular adaptations.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6547757.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6547757/
nan,PMC6747492,nan,Mice Exposed to Combined Chronic Low-Dose Irradiation and Modeled Microgravity Develop Long-Term Neurological Sequelae.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6747492.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6747492/
nan,PMC6746706,nan,"Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6746706.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/
nan,PMC8400407,nan,Evaluating ocular response in the retina and optic nerve head after single and fractionated high-energy protons,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8400407.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8400407/
nan,PMC9365836,nan,Characterization of gene expression profiles in the mouse brain after 35 days of spaceflight mission.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9365836.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9365836/
nan,PMC9547011,nan,A multi-omics longitudinal study of the murine retinal response to chronic low-dose irradiation and simulated microgravity.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9547011.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9547011/
nan,PMC10138634,nan,Evidence of spaceflight-induced adverse effects on photoreceptors and retinal function in the mouse eye.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10138634.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10138634/
nan,PMC12031868,nan,Effects of spaceflight on the brain,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC12031868.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12031868/
nan,PMC9583032,nan,Routine omics collection is a golden opportunity for European human research in space and analog environments.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9583032.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9583032/
nan,PMC9746133,nan,Spatial omics technologies at multimodal and single cell/subcellular level.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9746133.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9746133/
nan,PMC10422843,nan,Genomic characterization and radiation tolerance of Naganishia kalamii sp. nov. and Cystobasidium onofrii sp. nov. from Mars 2020 mission assembly facilities.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10422843.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10422843/
nan,PMC11022651,nan,"Genome and clonal hematopoiesis stability contrasts with immune, cfDNA, mitochondrial, and telomere length changes during short duration spaceflight",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11022651.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022651/
nan,PMC11094041,nan,Inspiration4 data access through the NASA Open Science Data Repository,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11094041.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11094041/
nan,PMC11357997,nan,Molecular and physiologic changes in the SpaceX Inspiration4 civilian crew,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11357997.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11357997/
nan,PMC11167063,nan,Telomeric RNA (TERRA) increases in response to spaceflight and high-altitude climbing,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11167063.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167063/
nan,PMC11166909,nan,Spatial multi-omics of human skin reveals KRAS and inflammatory responses to spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166909.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166909/
nan,PMC11222149,nan,Longitudinal multi-omics analysis of host microbiome architecture and immune responses during short-term spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11222149.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11222149/
nan,PMC11166948,nan,Spatiotemporal expression and control of haemoglobin in space,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166948.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/
nan,PMC11166952,nan,"Single-cell multi-ome and immune profiles of the Inspiration4 crew reveal conserved, cell-type, and sex-specific responses to spaceflight",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166952.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166952/
nan,PMC11166937,nan,Single-cell analysis identifies conserved features of immune dysfunction in simulated microgravity and spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166937.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166937/
nan,PMC11357981,nan,The Space Omics and Medical Atlas (SOMA) and international astronaut biobank,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11357981.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11357981/
nan,PMC11166969,nan,"Secretome profiling reveals acute changes in oxidative stress, brain homeostasis, and coagulation following short-duration spaceflight",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166969.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166969/
nan,PMC11166943,nan,Astronaut omics and the impact of space on the human body at scale,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166943.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166943/
nan,PMC11166967,nan,Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166967.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/
nan,PMC11167060,nan,"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11167060.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167060/
nan,PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166981.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/
nan,PMC11263583,nan,Protective alleles and precision healthcare in crewed spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11263583.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11263583/
nan,PMC11484870,nan,To boldly go where no microRNAs have gone before: Spaceflight impact on risk for small-for-gestational-age infants,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11484870.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11484870/
nan,PMC10780891,nan,Growth chambers on the International Space Station for large plants,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10780891.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10780891/
nan,PMC7067979,nan,Microbiological and nutritional analysis of lettuce crops grown on the International Space Station,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7067979.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7067979/
nan,PMC4321547,nan,Natural variation in the expression of ORGANIC CATION TRANSPORTER 1 affects root length responses to cadaverine in Arabidopsis.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4321547.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4321547/
nan,PMC6710492,nan,Auxin: Shape matters.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6710492.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6710492/
nan,PMC12008199,nan,Gravity signaling in flowering plant roots,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC12008199.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/
nan,PMC8518694,nan,Cadaverine regulates biotin synthesis to modulate primary root growth in Arabidopsis,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8518694.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8518694/
